dt,AverageTemperature,AverageTemperatureUncertainty,Country
1888-09-01,,,American Samoa
1888-10-01,,,American Samoa
1888-11-01,,,American Samoa
1888-12-01,,,American Samoa
1889-01-01,,,American Samoa
1889-02-01,,,American Samoa
1889-03-01,,,American Samoa
1889-04-01,,,American Samoa
1889-05-01,,,American Samoa
1889-06-01,,,American Samoa
1889-07-01,,,American Samoa
1889-08-01,,,American Samoa
1889-09-01,,,American Samoa
1889-10-01,,,American Samoa
1889-11-01,,,American Samoa
1889-12-01,,,American Samoa
1890-01-01,25.675,0.511,American Samoa
1890-02-01,26.038,0.8540000000000001,American Samoa
1890-03-01,26.215999999999998,1.085,American Samoa
1890-04-01,25.854,0.7959999999999999,American Samoa
1890-05-01,26.105,0.7290000000000001,American Samoa
1890-06-01,26.057,0.713,American Samoa
1890-07-01,25.185,1.453,American Samoa
1890-08-01,25.51,0.445,American Samoa
1890-09-01,26.273000000000003,1.723,American Samoa
1890-10-01,26.061,0.584,American Samoa
1890-11-01,25.909000000000002,1.043,American Samoa
1890-12-01,26.094,0.904,American Samoa
1891-01-01,26.281999999999996,0.92,American Samoa
1891-02-01,26.031,0.779,American Samoa
1891-03-01,26.491999999999997,0.387,American Samoa
1891-04-01,26.195999999999998,0.564,American Samoa
1891-05-01,26.193,0.6990000000000001,American Samoa
1891-06-01,26.041,0.423,American Samoa
1891-07-01,25.181,1.216,American Samoa
1891-08-01,25.605,0.591,American Samoa
1891-09-01,25.616,0.584,American Samoa
1891-10-01,26.109,0.835,American Samoa
1891-11-01,25.964000000000002,0.915,American Samoa
1891-12-01,26.022,0.963,American Samoa
1892-01-01,25.68,0.962,American Samoa
1892-02-01,26.291,0.397,American Samoa
1892-03-01,26.563000000000002,1.253,American Samoa
1892-04-01,26.214,0.476,American Samoa
1892-05-01,25.837,0.684,American Samoa
1892-06-01,26.209,0.392,American Samoa
1892-07-01,25.525,0.5379999999999999,American Samoa
1892-08-01,25.858,0.518,American Samoa
1892-09-01,25.445,0.8,American Samoa
1892-10-01,25.847,0.584,American Samoa
1892-11-01,25.322,0.614,American Samoa
1892-12-01,25.54,0.838,American Samoa
1893-01-01,25.151999999999997,0.56,American Samoa
1893-02-01,25.351999999999997,0.402,American Samoa
1893-03-01,26.136,0.48,American Samoa
1893-04-01,26.142,0.754,American Samoa
1893-05-01,26.329,0.925,American Samoa
1893-06-01,26.291999999999998,0.654,American Samoa
1893-07-01,25.621,0.657,American Samoa
1893-08-01,25.533,0.443,American Samoa
1893-09-01,25.524,1.261,American Samoa
1893-10-01,25.239,0.7609999999999999,American Samoa
1893-11-01,25.634,1.21,American Samoa
1893-12-01,25.774,0.463,American Samoa
1894-01-01,25.581,0.65,American Samoa
1894-02-01,25.856,1.545,American Samoa
1894-03-01,26.194000000000003,1.577,American Samoa
1894-04-01,26.43,0.624,American Samoa
1894-05-01,26.061,0.725,American Samoa
1894-06-01,26.163,0.5479999999999999,American Samoa
1894-07-01,25.498,1.283,American Samoa
1894-08-01,26.199,0.599,American Samoa
1894-09-01,26.246,0.612,American Samoa
1894-10-01,26.396,0.466,American Samoa
1894-11-01,25.885,0.556,American Samoa
1894-12-01,25.921,0.63,American Samoa
1895-01-01,25.64,0.56,American Samoa
1895-02-01,26.015,0.835,American Samoa
1895-03-01,26.25,0.7020000000000001,American Samoa
1895-04-01,26.43,0.757,American Samoa
1895-05-01,26.899,0.547,American Samoa
1895-06-01,26.223000000000003,0.394,American Samoa
1895-07-01,25.899,0.457,American Samoa
1895-08-01,25.759,0.458,American Samoa
1895-09-01,25.361,0.823,American Samoa
1895-10-01,25.714000000000002,0.6629999999999999,American Samoa
1895-11-01,25.745,1.055,American Samoa
1895-12-01,26.410999999999998,0.625,American Samoa
1896-01-01,26.008000000000003,1.5519999999999998,American Samoa
1896-02-01,26.331,0.6709999999999999,American Samoa
1896-03-01,26.285999999999998,0.423,American Samoa
1896-04-01,26.085,1.001,American Samoa
1896-05-01,26.643,0.338,American Samoa
1896-06-01,25.818,0.991,American Samoa
1896-07-01,25.954,0.897,American Samoa
1896-08-01,25.682,0.785,American Samoa
1896-09-01,26.061,0.451,American Samoa
1896-10-01,26.441999999999997,0.626,American Samoa
1896-11-01,25.839000000000002,0.855,American Samoa
1896-12-01,26.555999999999997,0.6629999999999999,American Samoa
1897-01-01,26.328000000000003,1.161,American Samoa
1897-02-01,26.288,0.938,American Samoa
1897-03-01,27.058000000000003,0.998,American Samoa
1897-04-01,26.866999999999997,0.519,American Samoa
1897-05-01,26.612,0.8809999999999999,American Samoa
1897-06-01,26.885,0.979,American Samoa
1897-07-01,26.194000000000003,0.674,American Samoa
1897-08-01,26.503,0.901,American Samoa
1897-09-01,25.951,0.46,American Samoa
1897-10-01,26.228,0.484,American Samoa
1897-11-01,26.131,0.885,American Samoa
1897-12-01,26.65,1.054,American Samoa
1898-01-01,26.049,1.391,American Samoa
1898-02-01,26.036,0.395,American Samoa
1898-03-01,26.081,0.611,American Samoa
1898-04-01,26.463,0.423,American Samoa
1898-05-01,26.526,0.4970000000000001,American Samoa
1898-06-01,26.415,0.718,American Samoa
1898-07-01,26.925,1.372,American Samoa
1898-08-01,26.281,1.117,American Samoa
1898-09-01,26.581,0.66,American Samoa
1898-10-01,26.155,0.632,American Samoa
1898-11-01,25.991,0.53,American Samoa
1898-12-01,26.427,0.608,American Samoa
1899-01-01,26.089,1.71,American Samoa
1899-02-01,26.31,0.455,American Samoa
1899-03-01,26.66,0.5589999999999999,American Samoa
1899-04-01,26.805999999999997,0.4370000000000001,American Samoa
1899-05-01,26.566999999999997,0.405,American Samoa
1899-06-01,26.115,0.511,American Samoa
1899-07-01,26.312,1.096,American Samoa
1899-08-01,25.993000000000002,0.93,American Samoa
1899-09-01,26.686999999999998,0.914,American Samoa
1899-10-01,26.443,0.473,American Samoa
1899-11-01,26.828000000000003,0.395,American Samoa
1899-12-01,26.362,1.014,American Samoa
1900-01-01,26.839,1.833,American Samoa
1900-02-01,27.144000000000002,0.846,American Samoa
1900-03-01,26.951,0.792,American Samoa
1900-04-01,26.750999999999998,1.016,American Samoa
1900-05-01,26.261999999999997,0.413,American Samoa
1900-06-01,25.263,1.226,American Samoa
1900-07-01,25.341,1.577,American Samoa
1900-08-01,25.891,0.498,American Samoa
1900-09-01,26.163,0.494,American Samoa
1900-10-01,26.28,0.667,American Samoa
1900-11-01,26.112,0.657,American Samoa
1900-12-01,26.285,0.6729999999999999,American Samoa
1901-01-01,26.635,0.5539999999999999,American Samoa
1901-02-01,26.428,0.628,American Samoa
1901-03-01,26.615,0.711,American Samoa
1901-04-01,26.805,0.711,American Samoa
1901-05-01,26.715999999999998,0.418,American Samoa
1901-06-01,25.67,0.7240000000000001,American Samoa
1901-07-01,25.87,0.728,American Samoa
1901-08-01,25.448,0.633,American Samoa
1901-09-01,25.633000000000006,1.149,American Samoa
1901-10-01,25.351999999999997,0.782,American Samoa
1901-11-01,26.103,0.759,American Samoa
1901-12-01,26.462,0.848,American Samoa
1902-01-01,26.438000000000002,1.068,American Samoa
1902-02-01,26.732,0.481,American Samoa
1902-03-01,26.601,0.736,American Samoa
1902-04-01,26.233,0.655,American Samoa
1902-05-01,26.586,0.395,American Samoa
1902-06-01,25.705,0.6609999999999999,American Samoa
1902-07-01,25.847,0.501,American Samoa
1902-08-01,25.379,0.436,American Samoa
1902-09-01,25.575,0.414,American Samoa
1902-10-01,25.695,1.029,American Samoa
1902-11-01,26.434,1.3090000000000002,American Samoa
1902-12-01,26.905,1.506,American Samoa
1903-01-01,25.994,1.05,American Samoa
1903-02-01,26.7,0.937,American Samoa
1903-03-01,27.123,0.542,American Samoa
1903-04-01,26.570999999999998,0.9,American Samoa
1903-05-01,26.855,0.79,American Samoa
1903-06-01,26.89,1.386,American Samoa
1903-07-01,26.133000000000003,0.537,American Samoa
1903-08-01,26.22,1.5490000000000002,American Samoa
1903-09-01,25.566000000000006,0.487,American Samoa
1903-10-01,25.929000000000002,0.445,American Samoa
1903-11-01,25.917,0.473,American Samoa
1903-12-01,26.081999999999997,0.4320000000000001,American Samoa
1904-01-01,25.541999999999998,0.627,American Samoa
1904-02-01,25.97,0.44,American Samoa
1904-03-01,26.101,0.525,American Samoa
1904-04-01,26.093000000000004,0.366,American Samoa
1904-05-01,26.454,0.792,American Samoa
1904-06-01,26.363000000000003,0.931,American Samoa
1904-07-01,25.621,0.441,American Samoa
1904-08-01,25.607,0.477,American Samoa
1904-09-01,25.629,0.6729999999999999,American Samoa
1904-10-01,26.031999999999996,1.055,American Samoa
1904-11-01,26.557,0.5329999999999999,American Samoa
1904-12-01,26.715,1.248,American Samoa
1905-01-01,26.541999999999998,0.631,American Samoa
1905-02-01,26.835,1.666,American Samoa
1905-03-01,26.676,1.421,American Samoa
1905-04-01,26.573,0.428,American Samoa
1905-05-01,26.355999999999998,0.45,American Samoa
1905-06-01,25.964,0.412,American Samoa
1905-07-01,25.742,0.433,American Samoa
1905-08-01,25.449,0.401,American Samoa
1905-09-01,25.511,0.447,American Samoa
1905-10-01,26.009,0.389,American Samoa
1905-11-01,26.1,0.487,American Samoa
1905-12-01,26.048000000000002,0.629,American Samoa
1906-01-01,27.311999999999998,1.185,American Samoa
1906-02-01,26.928,1.699,American Samoa
1906-03-01,27.186999999999998,0.815,American Samoa
1906-04-01,27.201999999999998,0.422,American Samoa
1906-05-01,26.851,0.623,American Samoa
1906-06-01,26.603,0.5479999999999999,American Samoa
1906-07-01,26.143,0.609,American Samoa
1906-08-01,26.121,0.59,American Samoa
1906-09-01,26.226000000000006,0.445,American Samoa
1906-10-01,26.031,0.42,American Samoa
1906-11-01,26.105,0.917,American Samoa
1906-12-01,26.346999999999998,0.585,American Samoa
1907-01-01,26.183000000000003,0.34600000000000003,American Samoa
1907-02-01,26.395,0.84,American Samoa
1907-03-01,26.258000000000003,0.578,American Samoa
1907-04-01,26.269,0.385,American Samoa
1907-05-01,26.24,0.5529999999999999,American Samoa
1907-06-01,25.406999999999996,0.738,American Samoa
1907-07-01,26.027,0.914,American Samoa
1907-08-01,25.281999999999996,0.444,American Samoa
1907-09-01,25.771,0.312,American Samoa
1907-10-01,26.236,0.339,American Samoa
1907-11-01,25.861,0.8029999999999999,American Samoa
1907-12-01,26.125,1.156,American Samoa
1908-01-01,26.174,0.369,American Samoa
1908-02-01,26.24,0.369,American Samoa
1908-03-01,26.247,0.545,American Samoa
1908-04-01,26.502,0.556,American Samoa
1908-05-01,26.69,0.489,American Samoa
1908-06-01,25.373,1.51,American Samoa
1908-07-01,25.566,0.831,American Samoa
1908-08-01,26.506,0.698,American Samoa
1908-09-01,25.541999999999998,1.14,American Samoa
1908-10-01,25.933000000000003,0.482,American Samoa
1908-11-01,25.861,0.595,American Samoa
1908-12-01,26.32,0.7040000000000001,American Samoa
1909-01-01,25.62,0.629,American Samoa
1909-02-01,26.095,0.638,American Samoa
1909-03-01,26.358,0.345,American Samoa
1909-04-01,25.84,0.987,American Samoa
1909-05-01,26.151999999999997,0.399,American Samoa
1909-06-01,26.355,0.413,American Samoa
1909-07-01,25.667,0.7440000000000001,American Samoa
1909-08-01,25.15,1.921,American Samoa
1909-09-01,25.951999999999998,0.306,American Samoa
1909-10-01,26.017,0.7759999999999999,American Samoa
1909-11-01,26.051,1.634,American Samoa
1909-12-01,25.888,1.016,American Samoa
1910-01-01,26.245,1.288,American Samoa
1910-02-01,26.206,0.316,American Samoa
1910-03-01,26.138,0.43,American Samoa
1910-04-01,26.375,0.868,American Samoa
1910-05-01,26.299,0.7859999999999999,American Samoa
1910-06-01,25.706,0.873,American Samoa
1910-07-01,26.307,0.258,American Samoa
1910-08-01,26.143,0.991,American Samoa
1910-09-01,26.05,0.493,American Samoa
1910-10-01,25.628,0.841,American Samoa
1910-11-01,26.022,0.329,American Samoa
1910-12-01,26.208000000000002,0.327,American Samoa
1911-01-01,26.215999999999998,0.398,American Samoa
1911-02-01,26.836,0.949,American Samoa
1911-03-01,26.592,0.429,American Samoa
1911-04-01,26.651999999999997,0.267,American Samoa
1911-05-01,26.529,0.755,American Samoa
1911-06-01,25.685,0.314,American Samoa
1911-07-01,25.245,0.483,American Samoa
1911-08-01,25.845,0.639,American Samoa
1911-09-01,25.482,0.6659999999999999,American Samoa
1911-10-01,25.74,0.677,American Samoa
1911-11-01,26.266,0.889,American Samoa
1911-12-01,27.24,0.474,American Samoa
1912-01-01,27.49,0.505,American Samoa
1912-02-01,26.971,0.634,American Samoa
1912-03-01,27.199,0.469,American Samoa
1912-04-01,26.500999999999998,0.333,American Samoa
1912-05-01,26.521,0.326,American Samoa
1912-06-01,25.748,0.861,American Samoa
1912-07-01,25.652,0.525,American Samoa
1912-08-01,25.679000000000002,0.569,American Samoa
1912-09-01,25.829,0.312,American Samoa
1912-10-01,25.775,0.384,American Samoa
1912-11-01,26.191,0.34600000000000003,American Samoa
1912-12-01,26.328000000000003,0.591,American Samoa
1913-01-01,26.271,0.425,American Samoa
1913-02-01,26.144000000000002,0.77,American Samoa
1913-03-01,26.67,0.503,American Samoa
1913-04-01,26.503,0.382,American Samoa
1913-05-01,25.983,0.6829999999999999,American Samoa
1913-06-01,25.995,1.269,American Samoa
1913-07-01,25.666,1.131,American Samoa
1913-08-01,25.787,1.179,American Samoa
1913-09-01,26.112,1.487,American Samoa
1913-10-01,25.495,0.589,American Samoa
1913-11-01,26.281999999999996,0.782,American Samoa
1913-12-01,26.481,1.972,American Samoa
1914-01-01,26.519,0.534,American Samoa
1914-02-01,27.114,0.396,American Samoa
1914-03-01,27.076999999999998,0.484,American Samoa
1914-04-01,27.164,1.371,American Samoa
1914-05-01,27.069000000000003,0.958,American Samoa
1914-06-01,26.303,0.997,American Samoa
1914-07-01,25.587,0.831,American Samoa
1914-08-01,25.774,1.538,American Samoa
1914-09-01,25.822000000000006,0.598,American Samoa
1914-10-01,25.586,1.325,American Samoa
1914-11-01,25.874000000000002,0.578,American Samoa
1914-12-01,26.529,0.825,American Samoa
1915-01-01,26.438000000000002,0.453,American Samoa
1915-02-01,26.514,0.784,American Samoa
1915-03-01,26.820999999999998,0.86,American Samoa
1915-04-01,26.397,0.506,American Samoa
1915-05-01,26.127,0.519,American Samoa
1915-06-01,25.988000000000003,1.534,American Samoa
1915-07-01,24.712,1.095,American Samoa
1915-08-01,25.254,0.46,American Samoa
1915-09-01,25.802,0.421,American Samoa
1915-10-01,25.955,1.086,American Samoa
1915-11-01,26.182,0.326,American Samoa
1915-12-01,26.311999999999998,0.563,American Samoa
1916-01-01,26.496,0.457,American Samoa
1916-02-01,26.744,0.416,American Samoa
1916-03-01,26.706999999999997,0.428,American Samoa
1916-04-01,26.155,1.189,American Samoa
1916-05-01,26.483,0.598,American Samoa
1916-06-01,26.241,0.273,American Samoa
1916-07-01,26.168000000000003,0.544,American Samoa
1916-08-01,26.589000000000002,0.7290000000000001,American Samoa
1916-09-01,26.049,0.342,American Samoa
1916-10-01,26.046999999999997,0.403,American Samoa
1916-11-01,25.694000000000003,1.284,American Samoa
1916-12-01,25.796999999999997,1.856,American Samoa
1917-01-01,25.81,0.8190000000000001,American Samoa
1917-02-01,25.876,1.1,American Samoa
1917-03-01,25.903000000000002,0.532,American Samoa
1917-04-01,25.750999999999998,1.5659999999999998,American Samoa
1917-05-01,26.05,0.5429999999999999,American Samoa
1917-06-01,26.014,0.377,American Samoa
1917-07-01,26.253,0.831,American Samoa
1917-08-01,25.74,0.631,American Samoa
1917-09-01,25.884,0.35,American Samoa
1917-10-01,25.278000000000002,0.465,American Samoa
1917-11-01,25.912,0.545,American Samoa
1917-12-01,25.771,0.91,American Samoa
1918-01-01,26.176,0.644,American Samoa
1918-02-01,26.077,0.7090000000000001,American Samoa
1918-03-01,26.445,0.5429999999999999,American Samoa
1918-04-01,26.178,0.894,American Samoa
1918-05-01,26.76,0.67,American Samoa
1918-06-01,26.725,0.619,American Samoa
1918-07-01,25.807,0.293,American Samoa
1918-08-01,25.999000000000002,0.384,American Samoa
1918-09-01,25.565,1.4340000000000002,American Samoa
1918-10-01,25.989,1.173,American Samoa
1918-11-01,26.42,0.5920000000000001,American Samoa
1918-12-01,26.419,0.373,American Samoa
1919-01-01,26.25,0.6509999999999999,American Samoa
1919-02-01,26.747,0.418,American Samoa
1919-03-01,27.034000000000002,0.394,American Samoa
1919-04-01,26.951999999999998,0.512,American Samoa
1919-05-01,26.293000000000003,0.605,American Samoa
1919-06-01,25.804,0.705,American Samoa
1919-07-01,25.809,0.469,American Samoa
1919-08-01,25.589000000000002,0.46,American Samoa
1919-09-01,26.263,0.8190000000000001,American Samoa
1919-10-01,26.475,0.441,American Samoa
1919-11-01,27.008000000000003,0.73,American Samoa
1919-12-01,27.215,0.97,American Samoa
1920-01-01,27.113000000000003,1.31,American Samoa
1920-02-01,26.625,0.4920000000000001,American Samoa
1920-03-01,26.826999999999998,0.315,American Samoa
1920-04-01,26.835,0.619,American Samoa
1920-05-01,26.674,1.043,American Samoa
1920-06-01,25.756999999999998,0.48,American Samoa
1920-07-01,26.336,0.462,American Samoa
1920-08-01,25.68,0.306,American Samoa
1920-09-01,26.322000000000006,0.589,American Samoa
1920-10-01,25.483,0.453,American Samoa
1920-11-01,26.093000000000004,0.591,American Samoa
1920-12-01,26.459,0.575,American Samoa
1921-01-01,26.570999999999998,0.394,American Samoa
1921-02-01,26.972,0.767,American Samoa
1921-03-01,27.088,0.984,American Samoa
1921-04-01,26.371,0.925,American Samoa
1921-05-01,25.747,1.38,American Samoa
1921-06-01,25.726999999999997,1.73,American Samoa
1921-07-01,25.556,0.7829999999999999,American Samoa
1921-08-01,26.127,0.289,American Samoa
1921-09-01,25.802,0.62,American Samoa
1921-10-01,26.136,0.591,American Samoa
1921-11-01,26.502,0.547,American Samoa
1921-12-01,26.303,0.445,American Samoa
1922-01-01,26.684,0.369,American Samoa
1922-02-01,26.364,0.634,American Samoa
1922-03-01,26.949,0.312,American Samoa
1922-04-01,27.024,0.735,American Samoa
1922-05-01,26.601,0.465,American Samoa
1922-06-01,26.506,0.386,American Samoa
1922-07-01,25.555,0.944,American Samoa
1922-08-01,26.294,0.556,American Samoa
1922-09-01,26.15,1.186,American Samoa
1922-10-01,25.603,0.745,American Samoa
1922-11-01,26.029,0.6859999999999999,American Samoa
1922-12-01,26.418000000000003,0.8,American Samoa
1923-01-01,27.04,0.379,American Samoa
1923-02-01,26.837,0.8009999999999999,American Samoa
1923-03-01,26.502,0.32299999999999995,American Samoa
1923-04-01,26.302,0.369,American Samoa
1923-05-01,26.3,0.45,American Samoa
1923-06-01,25.554,0.52,American Samoa
1923-07-01,25.704,0.457,American Samoa
1923-08-01,25.544,0.613,American Samoa
1923-09-01,25.078000000000007,0.642,American Samoa
1923-10-01,25.203000000000003,0.359,American Samoa
1923-11-01,25.455,0.537,American Samoa
1923-12-01,25.984,0.608,American Samoa
1924-01-01,26.43,0.479,American Samoa
1924-02-01,26.295,0.339,American Samoa
1924-03-01,27.015,0.38,American Samoa
1924-04-01,26.326999999999998,0.6,American Samoa
1924-05-01,27.052,0.762,American Samoa
1924-06-01,26.473000000000003,0.4970000000000001,American Samoa
1924-07-01,26.056,0.601,American Samoa
1924-08-01,26.082,0.395,American Samoa
1924-09-01,25.768,0.6679999999999999,American Samoa
1924-10-01,26.209,0.618,American Samoa
1924-11-01,26.366,1.147,American Samoa
1924-12-01,26.235,0.797,American Samoa
1925-01-01,26.461,0.585,American Samoa
1925-02-01,26.593000000000004,0.813,American Samoa
1925-03-01,26.489,1.015,American Samoa
1925-04-01,26.81,0.655,American Samoa
1925-05-01,25.948,1.185,American Samoa
1925-06-01,25.741999999999997,0.359,American Samoa
1925-07-01,25.284000000000002,0.386,American Samoa
1925-08-01,25.952,0.8220000000000001,American Samoa
1925-09-01,25.891,0.527,American Samoa
1925-10-01,25.772,0.563,American Samoa
1925-11-01,26.098000000000003,1.106,American Samoa
1925-12-01,26.346,0.374,American Samoa
1926-01-01,26.85,0.528,American Samoa
1926-02-01,26.924,0.977,American Samoa
1926-03-01,26.845,0.636,American Samoa
1926-04-01,26.046,1.918,American Samoa
1926-05-01,26.653000000000002,0.812,American Samoa
1926-06-01,26.221,0.823,American Samoa
1926-07-01,25.791,0.591,American Samoa
1926-08-01,26.14,0.556,American Samoa
1926-09-01,26.611,0.333,American Samoa
1926-10-01,26.35,0.345,American Samoa
1926-11-01,26.79,0.487,American Samoa
1926-12-01,26.662,0.331,American Samoa
1927-01-01,26.612,0.34700000000000003,American Samoa
1927-02-01,26.467,0.669,American Samoa
1927-03-01,26.921999999999997,0.735,American Samoa
1927-04-01,26.958,0.8340000000000001,American Samoa
1927-05-01,27.288,0.672,American Samoa
1927-06-01,27.061999999999998,0.501,American Samoa
1927-07-01,26.644000000000002,0.4920000000000001,American Samoa
1927-08-01,26.85,0.536,American Samoa
1927-09-01,26.636999999999997,0.398,American Samoa
1927-10-01,26.863000000000003,0.583,American Samoa
1927-11-01,27.148000000000003,0.454,American Samoa
1927-12-01,27.090999999999998,0.741,American Samoa
1928-01-01,27.178,0.8140000000000001,American Samoa
1928-02-01,27.214000000000002,0.669,American Samoa
1928-03-01,27.563000000000002,0.52,American Samoa
1928-04-01,27.058000000000003,0.62,American Samoa
